"id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"age"	"sex"	"education"	"education-level"	"id.orig"	"text.cat"	"no.interlocs"	"communicative.role"	"surname"	"first.name"	"nationality"	"first.language"	"occupation"	"organising.body"	"date"	"time"	"place"	"address"	"audience"	"channel"	"main.title"	"source.title"	"speech.unit.count"	"word.count"
"672"	"<ICE-JAM:$B>"	"S1B-077"	"1"	"B"	NA	"male"	NA	NA	"975"	"spoken-dialogue-public-business transactions"	"6"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"mona registrar"	NA	"1995-1999"	"2 pm / 9 am"	NA	NA	NA	NA	NA	NA	"26"	"509"
"673"	"<ICE-JAM:$W>"	"S1B-077"	"1"	"W"	NA	"male"	NA	NA	"979"	"spoken-dialogue-public-business transactions"	"6"	"extra-corpus speaker"	"anonymous"	NA	"jamaican"	NA	NA	NA	"1995-1999"	"2 pm / 9 am"	NA	NA	NA	NA	NA	NA	"1"	"0"
"674"	"<ICE-JAM:$X>"	"S1B-077"	"1"	"X"	NA	"male"	NA	NA	"976"	"spoken-dialogue-public-business transactions"	"6"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"chairman uwi"	NA	"1995-1999"	"2 pm / 9 am"	NA	NA	NA	NA	NA	NA	"32"	"0"
"675"	"<ICE-JAM:$Y>"	"S1B-077"	"1"	"Y"	NA	"male"	NA	NA	"977"	"spoken-dialogue-public-business transactions"	"6"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"wigut negotiator"	NA	"1995-1999"	"2 pm / 9 am"	NA	NA	NA	NA	NA	NA	"11"	"0"
"676"	"<ICE-JAM:$Z>"	"S1B-077"	"1"	"Z"	"46+"	"male"	NA	NA	"978"	"spoken-dialogue-public-business transactions"	"6"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"university bursar"	NA	"1995-1999"	"2 pm / 9 am"	NA	NA	NA	NA	NA	NA	"5"	"0"
"677"	"<ICE-JAM:$A>"	"S1B-077"	"2"	"A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"206"
"678"	"<ICE-JAM:$X>"	"S1B-077"	"2"	"X"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"4"	"0"
"679"	"<ICE-JAM:$A>"	"S1B-078"	"1"	"A"	NA	"male"	NA	NA	"980"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"wigut team member"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"44"	"1024"
"680"	"<ICE-JAM:$B>"	"S1B-078"	"1"	"B"	NA	"male"	NA	NA	"981"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"director of carn management, ministry of finance and planning"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"18"	"426"
"681"	"<ICE-JAM:$C>"	"S1B-078"	"1"	"C"	NA	"male"	NA	NA	"982"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"mona registrar"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"27"	"478"
"682"	"<ICE-JAM:$D>"	"S1B-078"	"1"	"D"	NA	"male"	NA	NA	"983"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"ministry of finance and planning"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"6"	"87"
"683"	"<ICE-JAM:$X>"	"S1B-078"	"1"	"X"	NA	"male"	NA	NA	"984"	"spoken-dialogue-public-business transactions"	"7"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"chairman uwi"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"8"	"0"
"684"	"<ICE-JAM:$Y>"	"S1B-078"	"1"	"Y"	NA	"male"	NA	NA	"985"	"spoken-dialogue-public-business transactions"	"7"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"wigut negotiator"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"42"	"0"
"685"	"<ICE-JAM:$Z>"	"S1B-078"	"1"	"Z"	NA	"male"	NA	NA	"986"	"spoken-dialogue-public-business transactions"	"7"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"wigut president"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"1"	"0"
"686"	"<ICE-JAM:$A>"	"S1B-079"	"1"	"A"	NA	"male"	NA	NA	"987"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"mona registrar"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"38"	"1160"
"687"	"<ICE-JAM:$B>"	"S1B-079"	"1"	"B"	NA	"male"	NA	NA	"988"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"wigut team member"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"36"	"486"
"688"	"<ICE-JAM:$C>"	"S1B-079"	"1"	"C"	NA	"male"	NA	NA	"989"	"spoken-dialogue-public-business transactions"	"7"	NA	"<@>green</@>"	"anonymous"	"jamaican"	NA	"director of carn management, ministry of finance and planning"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"13"	"277"
"689"	"<ICE-JAM:$D>"	"S1B-079"	"1"	"D"	NA	"female"	NA	NA	"990"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"ministry of education"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"4"	"80"
"690"	"<ICE-JAM:$E>"	"S1B-079"	"1"	"E"	NA	"male"	NA	NA	"991"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"ministry of finance and planning"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"1"	"6"
"691"	"<ICE-JAM:$X>"	"S1B-079"	"1"	"X"	NA	"male"	NA	NA	"992"	"spoken-dialogue-public-business transactions"	"7"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"chairman uwi"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"19"	"0"
"692"	"<ICE-JAM:$Y>"	"S1B-079"	"1"	"Y"	NA	"male"	NA	NA	"993"	"spoken-dialogue-public-business transactions"	"7"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"wigut negotiator"	NA	"1995-1999"	"9 am"	NA	NA	NA	NA	NA	NA	"29"	"0"
"693"	"<ICE-JAM:$A>"	"S1B-080"	"1"	"A"	NA	"female"	NA	NA	"994"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"wigut team member"	NA	"1995-1999"	"9:35 am"	NA	NA	NA	NA	NA	NA	"8"	"225"
"694"	"<ICE-JAM:$B>"	"S1B-080"	"1"	"B"	NA	"male"	NA	NA	"995"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"wigut team member"	NA	"1995-1999"	"9:35 am"	NA	NA	NA	NA	NA	NA	"27"	"565"
"695"	"<ICE-JAM:$C>"	"S1B-080"	"1"	"C"	NA	"male"	NA	NA	"996"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"director of carn management, ministry of finance and planning"	NA	"1995-1999"	"9:35 am"	NA	NA	NA	NA	NA	NA	"32"	"537"
"696"	"<ICE-JAM:$D>"	"S1B-080"	"1"	"D"	NA	"male"	NA	NA	"997"	"spoken-dialogue-public-business transactions"	"7"	NA	"<@>washington</@>"	"anonymous"	"jamaican"	NA	"deputy bursar"	NA	"1995-1999"	"9:35 am"	NA	NA	NA	NA	NA	NA	"10"	"136"
"697"	"<ICE-JAM:$E>"	"S1B-080"	"1"	"E"	NA	"male"	NA	NA	"998"	"spoken-dialogue-public-business transactions"	"7"	NA	"anonymous"	"anonymous"	"jamaican"	NA	"mona registrar"	NA	"1995-1999"	"9:35 am"	NA	NA	NA	NA	NA	NA	"22"	"583"
"698"	"<ICE-JAM:$Y>"	"S1B-080"	"1"	"Y"	NA	"male"	NA	NA	"1000"	"spoken-dialogue-public-business transactions"	"7"	"extra-corpus speaker"	"<@>watson</@>"	"anonymous"	"jamaican"	NA	"chairman uwi"	NA	"1995-1999"	"9:35 am"	NA	NA	NA	NA	NA	NA	"9"	"0"
"699"	"<ICE-JAM:$Z>"	"S1B-080"	"1"	"Z"	NA	"male"	NA	NA	"999"	"spoken-dialogue-public-business transactions"	"7"	"extra-corpus speaker"	"anonymous"	"anonymous"	"jamaican"	NA	"wigut negotiator"	NA	"1995-1999"	"9:35 am"	NA	NA	NA	NA	NA	NA	"33"	"0"
"700"	"<ICE-JAM:$A>"	"S2A-001"	"1"	"A"	"46+"	"female"	NA	"university education"	"158"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"henry-wilson"	"maxine"	"jamaican"	NA	NA	NA	"1990-1994"	NA	NA	NA	NA	NA	"m. henry-wilson"	NA	"74"	"2030"
"701"	"<ICE-JAM:$A>"	"S2A-002"	"1"	"A"	NA	"male"	NA	"secondary education"	"630"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"1:40 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"40"	"1410"
"702"	"<ICE-JAM:$B>"	"S2A-002"	"1"	"B"	NA	"male"	NA	"secondary education"	"631"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"1:40 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"37"	"697"
"703"	"<ICE-JAM:$A>"	"S2A-003"	"1"	"A"	NA	"male"	NA	"secondary education"	"632"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"4:30 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"79"	"1608"
"704"	"<ICE-JAM:$B>"	"S2A-003"	"1"	"B"	NA	"male"	NA	"secondary education"	"633"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"4:30 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"29"	"496"
"705"	"<ICE-JAM:$A>"	"S2A-004"	"1"	"A"	NA	"male"	NA	"secondary education"	"634"	"spoken-monologue-unscripted-spontaneous commentaries"	"3"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"10:30 am"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"63"	"906"
"706"	"<ICE-JAM:$B>"	"S2A-004"	"1"	"B"	NA	"male"	NA	"secondary education"	"635"	"spoken-monologue-unscripted-spontaneous commentaries"	"3"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"10:30 am"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"74"	"1382"
"707"	"<ICE-JAM:$A>"	"S2A-005"	"1"	"A"	NA	"male"	NA	"secondary education"	"637"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"9:45 am"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"cricket tvj"	"cricket tvj"	"99"	"1159"
"708"	"<ICE-JAM:$B>"	"S2A-005"	"1"	"B"	NA	"male"	NA	"secondary education"	"638"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"9:45 am"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"cricket tvj"	"cricket tvj"	"80"	"1101"
"709"	"<ICE-JAM:$A>"	"S2A-006"	"1"	"A"	NA	"male"	NA	"secondary education"	"639"	"spoken-monologue-unscripted-spontaneous commentaries"	"4"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"11:45 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 rjr"	NA	NA	"1"	"18"
"710"	"<ICE-JAM:$B>"	"S2A-006"	"1"	"B"	NA	"male"	NA	"secondary education"	"640"	"spoken-monologue-unscripted-spontaneous commentaries"	"4"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"11:45 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 rjr"	NA	NA	"9"	"235"
"711"	"<ICE-JAM:$C>"	"S2A-006"	"1"	"C"	NA	"male"	NA	"secondary education"	"641"	"spoken-monologue-unscripted-spontaneous commentaries"	"4"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"11:45 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 rjr"	NA	NA	"40"	"693"
"712"	"<ICE-JAM:$D>"	"S2A-006"	"1"	"D"	NA	"male"	NA	"secondary education"	"642"	"spoken-monologue-unscripted-spontaneous commentaries"	"4"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"11:45 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 rjr"	NA	NA	"75"	"1131"
"713"	"<ICE-JAM:$A>"	"S2A-007"	"1"	"A"	NA	"male"	NA	NA	"1124"	"spoken-monologue-unscripted-spontaneous commentaries"	"4"	NA	"mason"	"andrew"	"barbadian"	NA	"commentator"	NA	"2000-2004"	"2:20 pm"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 rjr"	NA	NA	"162"	"1879"
"714"	"<ICE-JAM:$B>"	"S2A-007"	"1"	"B"	"26-45"	"male"	NA	NA	"1125"	"spoken-monologue-unscripted-spontaneous commentaries"	"4"	NA	"neita"	"mark(us)"	"jamaican"	NA	NA	NA	"2000-2004"	"2:20 pm"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 rjr"	NA	NA	"11"	"244"
"715"	"<ICE-JAM:$C>"	"S2A-007"	"1"	"C"	"26-45"	"male"	NA	NA	"1127"	"spoken-monologue-unscripted-spontaneous commentaries"	"4"	NA	"walsh"	"courtney"	"jamaican"	NA	NA	NA	"2000-2004"	"2:20 pm"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 rjr"	NA	NA	"39"	"654"
"716"	"<ICE-JAM:$A>"	"S2A-008"	"1"	"A"	NA	"male"	NA	"secondary education"	"643"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"anderson"	"patrick"	"jamaican"	NA	"commentator"	NA	"2000-2004"	NA	"kingston, jamaica"	"radio 2, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 fm"	NA	NA	"64"	"854"
"717"	"<ICE-JAM:$B>"	"S2A-008"	"1"	"B"	NA	"male"	NA	"secondary education"	"644"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"denniser"	"derrick"	"jamaican"	NA	"commentator"	NA	"2000-2004"	NA	"kingston, jamaica"	"radio 2, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 fm"	NA	NA	"120"	"1193"
"718"	"<ICE-JAM:$A>"	"S2A-009"	"1"	"A"	NA	"male"	NA	NA	"1418"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	"commentator"	NA	"2000-2004"	"7 pm"	"kingston, jamaica"	"radio 2, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 fm"	NA	NA	"102"	"2068"
"719"	"<ICE-JAM:$Z>"	"S2A-009"	"1"	"Z"	NA	"male"	NA	NA	"1419"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	"extra-corpus speaker"	NA	NA	"barbadian"	NA	NA	NA	"2000-2004"	"7 pm"	"kingston, jamaica"	"radio 2, 32 lyndhurst rd., kingston 5, jamaica"	NA	"radio 2 fm"	NA	NA	"369"	"0"
"720"	"<ICE-JAM:$A>"	"S2A-010"	"1"	"A"	"46+"	"male"	NA	NA	"1645"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"crosskill"	"simon"	"jamaican"	NA	NA	NA	"2005-2008"	"11:15 am"	NA	NA	NA	NA	NA	NA	"190"	"2045"
"721"	"<ICE-JAM:$B>"	"S2A-010"	"1"	"B"	NA	"male"	NA	NA	"1647"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	"11:15 am"	NA	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tv-j sports"	NA	NA	"12"	"89"
"722"	"<ICE-JAM:$A>"	"S2A-011"	"1"	"A"	"46+"	"male"	NA	NA	"1648"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"crosskill"	"simon"	"jamaican"	NA	NA	NA	"2005-2008"	"11:15 am"	NA	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tv-j sports"	NA	NA	"182"	"2055"
"723"	"<ICE-JAM:$B>"	"S2A-011"	"1"	"B"	NA	"male"	NA	NA	"1649"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	"11:15 am"	NA	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tv-j sports"	NA	NA	"7"	"55"
"724"	"<ICE-JAM:$A>"	"S2A-012"	"1"	"A"	"46+"	"male"	NA	NA	"1650"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"crosskill"	"simon"	"jamaican"	NA	NA	NA	"2005-2008"	"11:15 am"	NA	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tv-j sports"	NA	NA	"160"	"2089"
"725"	"<ICE-JAM:$B>"	"S2A-012"	"1"	"B"	NA	"male"	NA	NA	"1651"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	"11:15 am"	NA	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tv-j sports"	NA	NA	"6"	"25"
"726"	"<ICE-JAM:$A>"	"S2A-013"	"1"	"A"	NA	"male"	NA	NA	"1652"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"4:25 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"22"	"226"
"727"	"<ICE-JAM:$A>"	"S2A-013"	"2"	"A"	NA	"male"	NA	NA	"1653"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"5 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"39"	"342"
"728"	"<ICE-JAM:$A>"	"S2A-013"	"3"	"A"	NA	"male"	NA	NA	"1654"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"5:35 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"35"	"335"
"729"	"<ICE-JAM:$A>"	"S2A-013"	"4"	"A"	NA	"male"	NA	NA	"1655"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"3:25 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"22"	"319"
"730"	"<ICE-JAM:$A>"	"S2A-013"	"5"	"A"	NA	"male"	NA	NA	"1656"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"4 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"15"	"171"
"731"	"<ICE-JAM:$A>"	"S2A-013"	"6"	"A"	NA	"male"	NA	NA	"1657"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"4:30 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"19"	"196"
"732"	"<ICE-JAM:$A>"	"S2A-013"	"7"	"A"	NA	"male"	NA	NA	"1658"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"3:20 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"21"	"247"
"733"	"<ICE-JAM:$A>"	"S2A-013"	"8"	"A"	NA	"male"	NA	NA	"1659"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"3:55 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"25"	"256"
"734"	"<ICE-JAM:$B>"	"S2A-013"	"8"	"B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"2"
"735"	"<ICE-JAM:$A>"	"S2A-014"	"1"	"A"	NA	"male"	NA	NA	"1660"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"5:35 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"30"	"288"
"736"	"<ICE-JAM:$B>"	"S2A-014"	"2"	"B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"43"	"391"
"737"	"<ICE-JAM:$A>"	"S2A-014"	"3"	"A"	NA	"male"	NA	NA	"1662"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	"1:05 pm"	"saint catherine, jamaica"	NA	NA	NA	"horse racing"	NA	"31"	"215"
"738"	"<ICE-JAM:$A>"	"S2A-014"	"4"	"A"	NA	"male"	NA	NA	"1663"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	"rickman"	"brian"	"jamaican"	NA	NA	NA	"2005-2008"	"1:40 pm"	"saint catherine, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"horse racing"	NA	"34"	"290"
"739"	"<ICE-JAM:$A>"	"S2A-014"	"5"	"A"	NA	"male"	NA	NA	"1664"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	"2:10 pm"	"saint catherine, jamaica"	NA	NA	NA	"horse racing"	NA	"8"	"45"
"740"	"<ICE-JAM:$B>"	"S2A-014"	"5"	"B"	NA	"male"	NA	NA	"1665"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	"2:10 pm"	"saint catherine, jamaica"	NA	NA	NA	"horse racing"	NA	"32"	"387"
"741"	"<ICE-JAM:$A>"	"S2A-014"	"6"	"A"	NA	"male"	NA	NA	"1666"	"spoken-monologue-unscripted-spontaneous commentaries"	"1"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	"2:45 pm"	"saint catherine, jamaica"	NA	NA	NA	"horse racing"	NA	"30"	"278"
"742"	"<ICE-JAM:$A>"	"S2A-015"	"1"	"A"	NA	"male"	NA	NA	"1698"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"higgins?"	"orville?"	"jamaican"	NA	NA	NA	"2005-2008"	"6:00 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"105"	"1443"
"743"	"<ICE-JAM:$B>"	"S2A-015"	"1"	"B"	NA	"male"	NA	NA	"1699"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"maxwell"	"geoffrey"	"jamaican"	NA	NA	NA	"2005-2008"	"6:00 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"30"	"663"
"744"	"<ICE-JAM:$A>"	"S2A-016"	"1"	"A"	NA	"male"	NA	NA	"1700"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"higgins?"	"orville?"	"jamaican"	NA	NA	NA	"2005-2008"	"6:00 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"121"	"1466"
"745"	"<ICE-JAM:$B>"	"S2A-016"	"1"	"B"	NA	"male"	NA	NA	"1701"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"maxwell"	"geoffrey"	"jamaican"	NA	NA	NA	"2005-2008"	"6:00 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"31"	"567"
"746"	"<ICE-JAM:$A>"	"S2A-017"	"1"	"A"	NA	"male"	NA	NA	"1702"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"higgins?"	"orville?"	"jamaican"	NA	NA	NA	"2005-2008"	"7:00 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"85"	"1214"
"747"	"<ICE-JAM:$B>"	"S2A-017"	"1"	"B"	NA	"male"	NA	NA	"1703"	"spoken-monologue-unscripted-spontaneous commentaries"	"2"	NA	"maxwell"	"geoffrey"	"jamaican"	NA	NA	NA	"2005-2008"	"7:00 pm"	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	NA	NA	"44"	"841"
